FID,osm_id,name,ref,type,oneway,bridge,maxspeed
23773,551239708.000000000000000, , ,secondary,0,1,0
23774,551239715.000000000000000,国盛道, ,tertiary,1,0,0
23775,551239719.000000000000000,国盛道, ,tertiary,1,0,0
23776,551239722.000000000000000, , ,residential,0,0,0
23777,551239724.000000000000000,茂名道, ,residential,0,0,0
23778,551239727.000000000000000,五二新村路, ,residential,0,0,0
23779,551239731.000000000000000,雅致道, ,residential,0,0,0
23780,551239734.000000000000000, , ,residential,0,0,0
23781,551239737.000000000000000, , ,residential,0,0,0
23782,551428015.000000000000000, , ,residential,0,0,0
23783,551428017.000000000000000, , ,construction,0,0,0
23784,551428019.000000000000000, , ,residential,0,0,0
23785,551428021.000000000000000,万山道, ,tertiary,1,0,0
23786,551429101.000000000000000, , ,residential,0,0,0
23787,551429102.000000000000000,卫台道, ,residential,0,0,0
23788,551429103.000000000000000, , ,residential,0,0,0
23789,551461856.000000000000000, , ,unclassified,0,1,0
23790,551462009.000000000000000,机场北路, ,primary_link,1,0,0
23791,551462190.000000000000000,北二路, ,unclassified,1,0,0
23792,551703234.000000000000000, , ,residential,0,0,0
23793,551703236.000000000000000, , ,residential,0,0,0
23794,551703238.000000000000000, , ,residential,0,0,0
23795,551703240.000000000000000, , ,residential,0,0,0
23796,551703242.000000000000000, , ,residential,0,0,0
23797,551703244.000000000000000, , ,residential,0,0,0
23798,551705017.000000000000000, , ,unclassified,0,0,0
23799,551705018.000000000000000, , ,unclassified,0,0,0
23800,551705019.000000000000000, , ,unclassified,0,0,0
23801,551705021.000000000000000, , ,unclassified,0,0,0
23802,551705022.000000000000000, , ,residential,0,0,0
23803,551705023.000000000000000, , ,unclassified,0,0,0
23804,551705026.000000000000000, , ,unclassified,0,0,0
23805,551705027.000000000000000, , ,residential,0,0,0
23806,551708772.000000000000000, , ,residential,0,0,0
23807,551708774.000000000000000, , ,residential,0,0,0
23808,551708775.000000000000000, , ,residential,0,0,0
23809,551708776.000000000000000, , ,residential,0,0,0
23810,551708777.000000000000000, , ,residential,0,0,0
23811,551708778.000000000000000, , ,residential,0,0,0
23812,551708779.000000000000000, , ,residential,0,0,0
23813,551708780.000000000000000, , ,residential,0,0,0
23814,551708781.000000000000000, , ,residential,0,0,0
23815,551708782.000000000000000, , ,residential,0,0,0
23816,551708783.000000000000000, , ,residential,0,0,0
23817,551708784.000000000000000, , ,residential,0,0,0
23818,551708785.000000000000000, , ,residential,0,0,0
23819,551708786.000000000000000, , ,residential,0,0,0
23820,551708787.000000000000000, , ,residential,0,0,0
23821,551708788.000000000000000, , ,residential,0,0,0
23822,551708789.000000000000000, , ,residential,0,0,0
23823,551708791.000000000000000, , ,residential,0,0,0
23824,551708793.000000000000000, , ,residential,0,0,0
23825,551708794.000000000000000, , ,residential,0,0,0
23826,551708796.000000000000000, , ,residential,0,0,0
23827,551708798.000000000000000, , ,residential,0,0,0
23828,551708800.000000000000000, , ,residential,0,0,0
23829,551708802.000000000000000, , ,residential,0,0,0
23830,551708804.000000000000000, , ,residential,0,0,0
23831,551708805.000000000000000, , ,residential,0,0,0
23832,551708807.000000000000000, , ,residential,0,0,0
23833,551708808.000000000000000, , ,residential,0,0,0
23834,551708809.000000000000000, , ,residential,0,0,0
23835,551708810.000000000000000, , ,residential,0,0,0
23836,551708811.000000000000000, , ,residential,0,0,0
23837,551708812.000000000000000, , ,residential,0,0,0
23838,551708813.000000000000000, , ,residential,0,0,0
23839,551708814.000000000000000, , ,tertiary,0,0,0
23840,551708815.000000000000000, , ,unclassified,0,0,0
23841,551708816.000000000000000, , ,unclassified,0,1,0
23842,551708817.000000000000000, , ,unclassified,0,0,0
23843,551708818.000000000000000, , ,unclassified,0,0,0
23844,551708819.000000000000000, , ,unclassified,0,0,0
23845,551708820.000000000000000, , ,unclassified,0,0,0
23846,551708821.000000000000000, , ,unclassified,0,0,0
23847,551708822.000000000000000, , ,unclassified,0,1,0
23848,551708823.000000000000000, , ,unclassified,0,0,0
23849,551708824.000000000000000, , ,unclassified,0,0,0
23850,551708825.000000000000000, , ,unclassified,0,0,0
23851,551708826.000000000000000, , ,unclassified,0,0,0
23852,551708828.000000000000000, , ,unclassified,0,0,0
23853,551708836.000000000000000, , ,residential,0,0,0
23854,551708837.000000000000000, , ,unclassified,0,0,0
23855,551708838.000000000000000, , ,residential,0,0,0
23856,551709289.000000000000000, , ,residential,0,0,0
23857,551709291.000000000000000, , ,residential,0,0,0
23858,551709292.000000000000000, , ,residential,0,0,0
23859,551709293.000000000000000, , ,residential,0,0,0
23860,551709294.000000000000000, , ,residential,0,0,0
23861,552209855.000000000000000, , ,unclassified,0,0,0
23862,552209857.000000000000000, , ,service,0,0,0
23863,552209859.000000000000000, , ,residential,0,0,0
23864,552209861.000000000000000, , ,residential,0,0,0
23865,552209865.000000000000000, , ,residential,0,0,0
23866,552209866.000000000000000, , ,residential,0,0,0
23867,552209868.000000000000000, , ,residential,0,0,0
23868,552209869.000000000000000, , ,residential,0,0,0
23869,552209870.000000000000000, , ,residential,0,0,0
23870,552209871.000000000000000, , ,residential,0,0,0
23871,552209873.000000000000000, , ,residential,0,0,0
23872,552209876.000000000000000, , ,residential,0,0,0
23873,552209877.000000000000000, , ,residential,0,0,0
23874,552209878.000000000000000, , ,residential,0,0,0
23875,552209882.000000000000000, , ,residential,0,0,0
23876,552209884.000000000000000, , ,service,0,0,0
23877,552209885.000000000000000, , ,residential,1,0,0
23878,552209886.000000000000000, , ,residential,1,0,0
23879,552209887.000000000000000, , ,residential,0,0,0
23880,552209888.000000000000000, , ,residential,0,0,0
23881,552209889.000000000000000, , ,residential,0,0,0
23882,552209892.000000000000000, , ,residential,0,0,0
23883,552209893.000000000000000, , ,residential,0,0,0
23884,552209894.000000000000000, , ,residential,0,0,0
23885,552209895.000000000000000, , ,unclassified,0,0,0
23886,552209896.000000000000000, , ,residential,0,0,0
23887,552443442.000000000000000, , ,unclassified,0,0,0
23888,552443443.000000000000000, , ,unclassified,0,0,0
23889,552443444.000000000000000, , ,unclassified,0,0,0
23890,552443445.000000000000000, , ,unclassified,0,0,0
23891,552443446.000000000000000, , ,unclassified,0,0,0
23892,552443447.000000000000000, , ,unclassified,0,0,0
23893,552443448.000000000000000, , ,unclassified,0,0,0
23894,552443449.000000000000000, , ,unclassified,0,0,0
23895,552443450.000000000000000, , ,unclassified,0,0,0
23896,552443451.000000000000000, , ,unclassified,0,0,0
23897,552443452.000000000000000, , ,unclassified,0,0,0
23898,552443453.000000000000000, , ,unclassified,0,0,0
23899,552443454.000000000000000, , ,unclassified,0,0,0
23900,552443455.000000000000000, , ,unclassified,0,1,0
23901,552443456.000000000000000, , ,unclassified,0,0,0
23902,552443457.000000000000000, , ,unclassified,0,0,0
23903,552443458.000000000000000, , ,unclassified,0,0,0
23904,552443459.000000000000000, , ,unclassified,0,0,0
23905,552443460.000000000000000, , ,unclassified,0,0,0
23906,552443461.000000000000000, , ,unclassified,0,0,0
23907,552443462.000000000000000, , ,unclassified,0,0,0
23908,552443463.000000000000000, , ,unclassified,0,1,0
23909,552443464.000000000000000, , ,unclassified,0,0,0
23910,552443465.000000000000000, , ,unclassified,0,1,0
23911,552443466.000000000000000, , ,unclassified,0,0,0
23912,552443467.000000000000000, , ,unclassified,0,1,0
23913,552443468.000000000000000, , ,unclassified,0,0,0
23914,552443469.000000000000000, , ,residential,0,0,0
23915,552443470.000000000000000, , ,residential,0,0,0
23916,552443471.000000000000000, , ,residential,0,0,0
23917,552443472.000000000000000, , ,residential,0,0,0
23918,552443473.000000000000000, , ,residential,0,0,0
23919,552443474.000000000000000, , ,residential,0,0,0
23920,552444750.000000000000000, , ,residential,0,0,0
23921,552444751.000000000000000, , ,residential,0,0,0
23922,552444752.000000000000000, , ,residential,0,0,0
23923,552444753.000000000000000, , ,residential,0,0,0
23924,552444754.000000000000000, , ,residential,0,0,0
23925,552444755.000000000000000, , ,residential,0,0,0
23926,552444756.000000000000000, , ,tertiary,0,0,0
23927,552444757.000000000000000, , ,tertiary,0,0,0
23928,552445036.000000000000000, , ,residential,0,0,0
23929,552445037.000000000000000, , ,residential,0,0,0
23930,552445038.000000000000000, , ,residential,0,0,0
23931,552446311.000000000000000, , ,residential,0,0,0
23932,552446313.000000000000000, , ,residential,0,0,0
23933,552446315.000000000000000, , ,residential,0,0,0
23934,552446318.000000000000000, , ,residential,0,0,0
23935,552446320.000000000000000, , ,residential,0,0,0
23936,552446322.000000000000000, , ,residential,0,0,0
23937,552446324.000000000000000, , ,residential,0,0,0
23938,552446326.000000000000000, , ,residential,0,0,0
23939,552446329.000000000000000, , ,residential,0,0,0
23940,552446331.000000000000000, , ,residential,0,0,0
23941,552446334.000000000000000, , ,residential,0,0,0
23942,552446338.000000000000000, , ,residential,0,0,0
23943,552446340.000000000000000, , ,residential,0,0,0
23944,552446342.000000000000000, , ,residential,0,0,0
23945,552448059.000000000000000, , ,unclassified,0,0,0
23946,552448060.000000000000000, , ,unclassified,0,0,0
23947,552448061.000000000000000, , ,unclassified,0,0,0
23948,552448062.000000000000000, , ,unclassified,0,0,0
23949,552448063.000000000000000, , ,unclassified,0,0,0
23950,552448064.000000000000000, , ,residential,0,0,0
23951,552448065.000000000000000, , ,unclassified,0,0,0
23952,552449318.000000000000000, , ,residential,0,0,0
23953,552449319.000000000000000, , ,residential,0,0,0
23954,552449320.000000000000000, , ,residential,0,0,0
23955,552449322.000000000000000, , ,tertiary,0,0,0
23956,552449323.000000000000000, , ,tertiary,0,0,0
23957,552449324.000000000000000,顺捷路, ,tertiary,0,0,0
23958,552449326.000000000000000, , ,residential,0,0,0
23959,552449327.000000000000000, , ,tertiary,0,0,0
23960,552449328.000000000000000, , ,tertiary,0,0,0
23961,552449329.000000000000000, , ,tertiary,0,0,0
23962,552449330.000000000000000, , ,tertiary,0,0,0
23963,552449332.000000000000000, , ,unclassified,0,0,0
23964,552449333.000000000000000, , ,unclassified,0,0,0
23965,552449334.000000000000000, , ,unclassified,0,0,0
23966,552449335.000000000000000, , ,unclassified,0,0,0
23967,552449336.000000000000000, , ,unclassified,0,0,0
23968,552449337.000000000000000, , ,unclassified,0,0,0
23969,552449338.000000000000000, , ,unclassified,0,0,0
23970,552450812.000000000000000, , ,residential,0,0,0
23971,552450813.000000000000000, , ,residential,0,0,0
23972,552450814.000000000000000, , ,residential,0,0,0
23973,552450815.000000000000000, , ,residential,0,0,0
23974,552450816.000000000000000, , ,residential,0,0,0
23975,552450817.000000000000000, , ,residential,0,0,0
23976,552450818.000000000000000, , ,residential,0,0,0
23977,552450819.000000000000000, , ,residential,0,0,0
23978,552450820.000000000000000, , ,residential,0,0,0
23979,552450821.000000000000000, , ,residential,0,0,0
23980,552450822.000000000000000, , ,residential,0,0,0
23981,552450823.000000000000000, , ,residential,0,0,0
23982,552450824.000000000000000, , ,residential,0,0,0
23983,552450825.000000000000000, , ,residential,0,0,0
23984,552450826.000000000000000, , ,residential,0,0,0
23985,552450827.000000000000000, , ,residential,0,0,0
23986,552450828.000000000000000, , ,residential,0,0,0
23987,552450829.000000000000000, , ,residential,0,0,0
23988,552450830.000000000000000, , ,residential,0,0,0
23989,552450831.000000000000000, , ,residential,0,0,0
23990,552450832.000000000000000, , ,residential,0,0,0
23991,552450833.000000000000000, , ,residential,0,0,0
23992,552450834.000000000000000, , ,residential,0,0,0
23993,552450835.000000000000000, , ,residential,0,0,0
23994,552450836.000000000000000, , ,residential,0,0,0
23995,552450837.000000000000000, , ,residential,0,0,0
23996,552450839.000000000000000, , ,residential,0,0,0
23997,552450840.000000000000000, , ,residential,0,0,0
23998,552450841.000000000000000, , ,residential,0,0,0
23999,552450842.000000000000000, , ,residential,0,0,0
24000,552451429.000000000000000, , ,residential,0,0,0
24001,552451431.000000000000000, , ,residential,0,0,0
24002,552451433.000000000000000, , ,residential,0,0,0
24003,552451434.000000000000000, , ,residential,0,0,0
24004,552451436.000000000000000, , ,residential,0,0,0
24005,552451438.000000000000000, , ,residential,0,0,0
24006,552451440.000000000000000, , ,residential,0,0,0
24007,552451441.000000000000000, , ,residential,0,0,0
24008,552451443.000000000000000, , ,residential,0,0,0
24009,552451444.000000000000000, , ,residential,0,0,0
24010,552451446.000000000000000, , ,residential,0,0,0
24011,552451448.000000000000000, , ,residential,0,0,0
24012,552451449.000000000000000, , ,residential,0,0,0
24013,552451450.000000000000000, , ,residential,0,0,0
24014,552451452.000000000000000, , ,residential,0,0,0
24015,552451454.000000000000000, , ,residential,0,0,0
24016,552451455.000000000000000, , ,residential,0,0,0
24017,552451457.000000000000000, , ,residential,0,0,0
24018,552451459.000000000000000, , ,residential,0,0,0
24019,552451461.000000000000000, , ,residential,0,0,0
24020,552451463.000000000000000, , ,residential,0,0,0
24021,552453860.000000000000000, , ,unclassified,0,0,0
24022,552453861.000000000000000, , ,residential,0,0,0
24023,552453862.000000000000000, , ,residential,0,0,0
24024,552453863.000000000000000, , ,residential,0,0,0
24025,552453864.000000000000000, , ,residential,0,0,0
24026,552453865.000000000000000, , ,residential,0,0,0
24027,552453866.000000000000000, , ,residential,0,0,0
24028,552453867.000000000000000, , ,residential,0,0,0
24029,552453868.000000000000000, , ,tertiary,0,0,0
24030,552453869.000000000000000, , ,tertiary,0,0,0
24031,552453870.000000000000000, , ,secondary,0,0,0
24032,552453871.000000000000000, , ,tertiary,0,1,0
24033,552453872.000000000000000, , ,tertiary,0,1,0
24034,552453873.000000000000000, , ,tertiary,0,1,0
24035,552453874.000000000000000, , ,tertiary,0,1,0
24036,552453875.000000000000000, , ,tertiary,0,0,0
24037,552453876.000000000000000, , ,tertiary,0,1,0
24038,552453877.000000000000000, , ,tertiary,0,0,0
24039,552453878.000000000000000, , ,tertiary,0,0,0
24040,552453879.000000000000000, , ,tertiary,0,1,0
24041,552453880.000000000000000, , ,tertiary,0,0,0
24042,552453881.000000000000000, , ,residential,0,0,0
24043,552453882.000000000000000,京津高速,S30;S3301,motorway,1,0,0
24044,552453883.000000000000000,京津高速,S30;S3301,motorway,1,1,0
24045,552453884.000000000000000,京津高速,S30;S3301,motorway,1,0,0
24046,552453885.000000000000000,京津高速,S30;S3301,motorway,1,0,0
24047,552453886.000000000000000, , ,residential,0,0,0
24048,552453887.000000000000000, , ,residential,0,0,0
24049,552453888.000000000000000, , ,residential,0,0,0
24050,552454653.000000000000000, , ,residential,0,0,0
24051,552454654.000000000000000,民康北道, ,residential,0,0,0
24052,552454655.000000000000000, , ,residential,0,0,0
24053,552454656.000000000000000, , ,residential,0,0,0
24054,552454657.000000000000000, , ,residential,0,0,0
24055,552454658.000000000000000,民康道, ,residential,0,0,0
24056,552454659.000000000000000, , ,residential,0,0,0
24057,552454660.000000000000000,华康北道, ,tertiary,0,0,0
